# FAO production data is used to scale Net Exports (FAO Exports - FAO Imports) at the Region level
# such that Global Production equals Consumption (Production - Net Exports).
GCAM_region_ID,GCAM_commodity,year,Prod_bm3,NetExp_bm3,Cons_bm3
19,Forest,1988,0.0307808,-0.03008712525882087,0.06086792525882087
19,Forest,1989,0.030018200000000002,-0.029173871009135613,0.059192071009135615
19,Forest,1990,0.029254000000000002,-0.027260252746845487,0.05651425274684549
19,Forest,1991,0.0282224,-0.025873038336028373,0.054095438336028374
19,Forest,1992,0.0270222884,-0.02432719486362359,0.05134948326362359
19,Forest,1993,0.025752892200000002,-0.023173193049144135,0.04892608524914414
19,Forest,1994,0.0247752922,-0.022339784927218997,0.047115077127219
19,Forest,1995,0.0237844922,-0.021766766792364896,0.045551258992364896
19,Forest,1996,0.0225588922,-0.020206851800762385,0.042765744000762385
19,Forest,1997,0.021444203800000002,-0.01905245596723425,0.04049665976723425
19,Forest,1998,0.0204571242,-0.017868277214152285,0.038325401414152284
19,Forest,1999,0.018994031800000002,-0.016386458801254684,0.035380490601254685
19,Forest,2000,0.0175727614,-0.014845776687685112,0.03241853808768511
19,Forest,2001,0.0167147502,-0.014330973011206331,0.03104572321120633
19,Forest,2002,0.016051634000000002,-0.013552549379244393,0.029604183379244395
19,Forest,2003,0.015682723200000002,-0.012482983399199302,0.028165706599199303
19,Forest,2004,0.0158450526,-0.011814476011899899,0.027659528611899898
19,Forest,2005,0.016352023,-0.011068114027327648,0.027420137027327648
19,Forest,2006,0.0168550542,-0.009779560367911434,0.026634614567911434
19,Forest,2007,0.0170513306,-0.008077198117055977,0.025128528717055978
19,Forest,2008,0.017252263,-0.006892150910596962,0.024144413910596962
19,Forest,2009,0.017584193600000003,-0.005690382317178583,0.023274575917178585
19,Forest,2010,0.0177459176,-0.004784685558241093,0.022530603158241094
19,Forest,2011,0.018411610800000002,-0.004413718598786781,0.022825329398786783
19,Forest,2012,0.019689650600000004,-0.00431991264135307,0.024009563241353074
19,Forest,2013,0.021017104800000002,-0.003933604036513352,0.024950708836513354
19,Forest,2014,0.021677921500000003,-0.003781259849179982,0.025459181349179984
19,Forest,2015,0.022717522,-0.0035727366105291272,0.026290258610529128
20,Forest,1971,0.031882225800000004,-7.75652316303832e-5,0.03195979103163039
